,date,place,usage,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량
1202,201611,인천광역시,산업용,18730,1162429001,138140120541,118.8,7.4,18.8,-4.6,61.0,18.2,3.4,4.9
1203,201612,인천광역시,산업용,18721,1203087047,145176859397,120.7,2.2,13.0,-7.7,63.0,67.1,3.4,4.8
1204,201701,인천광역시,산업용,18732,1204786332,142390656009,118.2,-0.9,10.8,-11.1,60.0,20.6,3.4,3.5
1205,201702,인천광역시,산업용,18755,1158889432,140177111049,121.0,0.2,10.5,-7.7,59.0,16.2,3.8,2.9
1206,201703,인천광역시,산업용,18780,1181750027,117395330514,99.3,5.8,15.6,-3.5,61.0,9.7,3.1,3.9
1207,201704,인천광역시,산업용,18803,1135431241,110512115373,97.3,12.4,22.5,4.5,64.0,57.0,3.3,4.3
1208,201705,인천광역시,산업용,18820,1118025815,109070446880,97.6,17.6,26.8,10.8,66.0,21.6,2.9,3.7
1209,201706,인천광역시,산업용,18861,1149878122,137458733129,119.5,21.7,29.4,14.9,69.0,49.3,2.8,4.8
1210,201707,인천광역시,산업용,18893,1189898690,145809921742,122.5,25.8,32.5,21.6,86.0,478.3,2.6,7.7
1211,201708,인천광역시,산업용,18911,1169018895,143498145681,122.8,25.4,34.0,16.5,76.0,250.5,2.9,6.9
1212,201709,인천광역시,산업용,18929,1152396098,116527963505,101.1,21.9,28.7,12.9,67.0,21.6,2.8,4.2
1213,201710,인천광역시,산업용,18943,1057598786,102692586064,97.1,15.7,26.0,3.3,63.0,21.8,3.0,4.5
1214,201711,인천광역시,산업용,18984,1149748823,136657768897,118.9,5.9,19.2,-5.3,60.0,42.2,3.4,3.9
1215,201712,인천광역시,산업용,19016,1221386538,144655932118,118.4,-1.3,10.0,-11.1,61.0,40.1,3.6,3.7
1216,201801,인천광역시,산업용,19049,1270564032,150531625848,118.5,-3.8,7.2,-17.1,56.0,4.5,3.5,4.3
1217,201802,인천광역시,산업용,19077,1106919018,133582815478,120.7,-1.8,8.2,-11.9,54.0,27.0,3.6,3.9
1218,201803,인천광역시,산업용,19105,1154133855,114558521946,99.3,6.9,19.5,-5.5,71.0,78.6,3.3,5.5
1219,201804,인천광역시,산업용,19130,1114319522,109248843891,98.0,11.9,22.3,0.4,64.0,112.2,3.4,4.9
1220,201805,인천광역시,산업용,19172,1115638082,107925687379,96.7,17.0,27.8,8.6,72.0,158.9,3.0,5.6
1221,201806,인천광역시,산업용,19237,1102101957,129940427028,117.9,21.2,29.0,15.9,76.0,144.0,2.3,6.4
1222,201807,인천광역시,산업용,19290,1154903942,142762231730,123.6,26.6,35.6,18.9,77.0,148.8,2.6,4.9
1223,201808,인천광역시,산업용,19304,1159137839,142703031243,123.1,28.1,35.9,20.5,73.0,214.9,3.0,5.7
1224,201809,인천광역시,산업용,19331,1040346939,106972845460,102.8,21.6,29.9,12.5,65.0,46.1,3.0,5.2
1225,201810,인천광역시,산업용,19354,1089451239,106105602037,97.4,13.8,24.7,3.4,61.0,116.2,2.9,3.8
1226,201811,인천광역시,산업용,19347,1110310066,132033610220,118.9,8.5,16.8,-1.2,63.0,66.6,2.6,4.2
1227,201812,인천광역시,산업용,19369,1176134515,139241346049,118.4,-0.2,13.6,-13.2,52.0,16.6,3.6,3.9
1228,201901,인천광역시,산업용,19382,1224965166,143802692459,117.4,-0.5,8.5,-9.0,55.0,0.7,3.0,3.1
1229,201902,인천광역시,산업용,19418,1008592370,120338902934,119.3,0.8,13.2,-10.4,56.0,26.6,2.9,5.0
1230,201903,인천광역시,산업용,19443,1121224114,108933637523,97.2,6.4,14.4,0.0,63.0,28.4,3.3,4.9
1231,201905,인천광역시,산업용,19495,1103065852,105486980859,95.6,17.6,28.3,9.8,61.0,33.2,3.0,3.9
1232,201001,전라남도,산업용,16709,1402652316,102355610598,73.0,2.1,14.9,-6.6,51.0,21.7,4.5,3.2
1233,201002,전라남도,산업용,16789,1185221320,87605032527,73.9,5.0,17.6,-4.4,60.0,87.2,4.6,5.4
1234,201003,전라남도,산업용,16816,1314054177,86614695602,65.9,7.6,18.7,-1.9,60.0,132.2,5.3,6.3
1235,201004,전라남도,산업용,16862,1307291539,86848779099,66.4,11.2,20.7,3.1,60.0,150.0,4.2,5.7
1236,201005,전라남도,산업용,16933,1361314765,88319905820,64.9,17.1,27.2,9.5,69.0,149.0,3.3,5.7
1237,201006,전라남도,산업용,16956,1323884070,87977404999,66.5,21.6,27.9,13.9,74.0,77.6,2.8,6.5
1238,201007,전라남도,산업용,17025,1384800462,113156601797,81.7,24.7,30.0,20.0,86.0,469.2,3.2,7.6
1239,201008,전라남도,산업용,17077,1404738127,118030224945,84.0,26.7,32.5,23.4,86.0,303.5,2.9,6.4
1240,201009,전라남도,산업용,17145,1389027377,94173215828,67.8,23.4,30.6,15.7,74.0,270.4,3.7,5.8
1241,201010,전라남도,산업용,17220,1489483989,99749265596,67.0,17.2,24.8,5.7,61.0,36.5,4.4,4.6
1242,201011,전라남도,산업용,17284,1436538430,116227343397,80.9,10.3,18.3,1.9,51.0,6.6,3.6,2.8
1243,201012,전라남도,산업용,17315,1570039261,123516793378,78.7,4.2,16.7,-7.4,53.0,29.2,4.9,3.1
1244,201101,전라남도,산업용,17368,1542186129,120591527376,78.2,-1.5,6.2,-10.4,42.0,0.0,5.9,2.8
1245,201102,전라남도,산업용,17444,1356725977,106650040595,78.6,4.9,16.0,-5.0,55.0,100.0,3.8,4.1
1246,201103,전라남도,산업용,17480,1477477236,100167097034,67.8,6.3,17.0,-2.8,45.0,32.5,5.1,3.1
1247,201104,전라남도,산업용,17629,1538211092,105322052446,68.5,12.3,20.4,5.3,57.0,83.7,4.5,3.9
1248,201105,전라남도,산업용,17595,1433386420,96474403693,67.3,17.1,25.1,12.2,71.0,139.6,3.9,6.3
1249,201106,전라남도,산업용,17680,1420982320,98097752750,69.0,21.1,27.5,15.5,84.0,216.2,3.1,7.2
1250,201107,전라남도,산업용,17737,1576038371,130194627553,82.6,25.1,32.4,19.5,86.0,387.0,3.6,7.1
1251,201108,전라남도,산업용,17769,1599487002,141747780196,88.6,25.3,31.4,19.3,85.0,398.2,4.0,7.9
1252,201109,전라남도,산업용,17823,1509719381,105166253166,69.7,23.3,32.1,14.5,69.0,30.7,3.9,4.8
1253,201110,전라남도,산업용,17869,1622047973,115727406558,71.3,17.0,24.9,7.3,59.0,72.2,3.5,4.4
1254,201111,전라남도,산업용,17908,1607918952,140974951885,87.7,13.5,23.6,1.1,66.0,185.0,4.2,5.5
1255,201112,전라남도,산업용,17922,1610539515,148342997455,92.1,3.8,12.6,-4.8,45.0,5.3,4.8,3.4
1256,201201,전라남도,산업용,17953,1573541022,142032111539,90.3,2.2,10.5,-6.3,47.0,6.7,5.1,4.1
1257,201202,전라남도,산업용,18006,1454576970,137509535699,94.5,1.8,13.1,-9.2,49.0,23.0,4.8,4.7
1258,201203,전라남도,산업용,18045,1474205205,114055933736,77.4,7.4,16.6,-3.0,55.0,143.8,5.1,5.0
1259,201204,전라남도,산업용,18096,1492957567,114299782276,76.6,13.1,21.6,2.0,60.0,195.5,4.5,4.5
1260,201205,전라남도,산업용,18140,1583712243,118844701360,75.0,18.6,27.9,12.5,64.0,44.4,3.2,4.6
1261,201206,전라남도,산업용,18160,1643265844,124680545392,75.9,21.5,27.3,17.2,85.0,69.6,3.3,6.7
1262,201207,전라남도,산업용,18182,1692395986,155861768747,92.1,25.1,33.3,20.3,94.0,235.8,3.7,7.0
1263,201208,전라남도,산업용,18207,1657179568,163452838568,98.6,27.1,34.3,20.8,88.0,559.0,4.6,6.7
1264,201209,전라남도,산업용,18180,1653626872,135199997490,81.8,21.9,28.3,14.1,82.0,360.1,4.0,5.1
1265,201210,전라남도,산업용,18212,1702484403,137592903545,80.8,17.2,24.6,8.2,67.0,38.0,3.5,3.2
1266,201211,전라남도,산업용,18241,1688879027,174486412415,103.3,9.5,17.5,1.4,63.0,52.5,4.7,4.3
1267,201212,전라남도,산업용,18222,1607185371,153355417680,95.4,2.3,12.0,-7.3,66.0,96.7,5.0,4.1
1268,201301,전라남도,산업용,18232,1657015046,167901046488,101.3,1.8,11.5,-7.9,62.0,15.6,4.6,3.2
1269,201302,전라남도,산업용,18245,1509883782,156854226528,103.9,3.6,14.9,-9.3,58.0,116.4,4.7,4.6
1270,201303,전라남도,산업용,18257,1733684390,147110454397,84.9,9.1,18.7,-1.9,63.0,79.9,4.2,3.2
1271,201304,전라남도,산업용,18284,1711250338,148780434699,86.9,11.9,22.0,3.0,64.0,99.1,4.7,4.3
1272,201305,전라남도,산업용,18305,1872072426,156360379815,83.5,18.0,26.7,10.4,78.0,234.2,3.3,4.5
1273,201306,전라남도,산업용,18346,1814847893,153154581106,84.4,21.8,28.0,16.8,89.0,108.4,2.6,6.8
1274,201307,전라남도,산업용,18358,1731698596,181209731716,104.6,25.8,34.5,22.1,93.0,127.7,4.3,7.0
1275,201308,전라남도,산업용,18404,1617831162,167875245163,103.8,27.0,33.7,22.3,80.0,246.7,2.8,4.0
1276,201309,전라남도,산업용,18465,1873773901,137615484959,73.4,23.2,30.9,16.7,67.0,70.1,3.1,4.7
1277,201310,전라남도,산업용,18525,1844663741,155894976808,84.5,18.4,26.9,9.0,59.0,48.1,4.4,3.9
1278,201311,전라남도,산업용,18591,1762764210,188864264600,107.1,10.3,22.1,-0.7,54.0,52.9,4.3,3.4
1279,201312,전라남도,산업용,18611,1688762762,179331407912,106.2,4.9,13.4,-3.6,49.0,1.7,4.9,3.3
1280,201401,전라남도,산업용,18634,1728316234,182226522281,105.4,3.8,14.1,-5.6,45.0,11.4,3.6,2.6
1281,201402,전라남도,산업용,18666,1602807000,177167387955,110.5,5.3,16.2,-6.3,52.0,19.7,4.7,5.2
1282,201403,전라남도,산업용,18683,1965736751,173101520169,88.1,9.2,20.1,-0.9,57.0,127.0,4.2,4.4
1283,201404,전라남도,산업용,18661,1901328458,169999750486,89.4,14.2,24.5,4.5,54.0,63.9,3.5,4.8
1284,201405,전라남도,산업용,18692,1934117643,169996078768,87.9,18.6,27.5,9.8,57.0,109.8,3.8,3.2
1285,201406,전라남도,산업용,18707,1796981717,192114026612,106.9,21.6,28.7,16.7,71.0,127.9,3.3,7.0
1286,201407,전라남도,산업용,18742,1884819454,206747310631,109.7,24.4,32.8,18.9,77.0,160.5,3.3,7.6
1287,201408,전라남도,산업용,18784,1800920591,191976460730,106.6,24.3,29.5,19.8,76.0,662.2,4.5,8.0
1288,201409,전라남도,산업용,18812,1871751210,163130118136,87.2,22.5,28.1,18.6,65.0,86.9,3.4,5.4
1289,201410,전라남도,산업용,18815,2098839115,183967708999,87.7,17.7,24.3,11.2,58.0,131.7,4.4,3.3
1290,201411,전라남도,산업용,18850,1781563968,195952097253,110.0,11.9,19.3,3.1,55.0,61.5,3.7,4.6
1291,201412,전라남도,산업용,18866,1900887068,206274304423,108.5,3.1,12.5,-5.7,47.0,12.8,4.8,4.7
1292,201501,전라남도,산업용,18884,1933872686,209956346872,108.6,3.5,12.6,-5.0,48.0,36.6,4.9,4.1
1293,201502,전라남도,산업용,18915,1731960557,184755169520,106.7,4.2,12.4,-7.5,48.0,42.7,4.8,4.4
1294,201503,전라남도,산업용,18921,2074485242,184009029551,88.7,8.3,19.4,-4.2,49.0,101.4,3.9,3.7
1295,201504,전라남도,산업용,18972,1931298913,173512656476,89.8,13.3,22.7,6.6,62.0,252.9,3.7,6.0
1296,201505,전라남도,산업용,19004,2070174675,176191000943,85.1,18.6,27.4,8.9,58.0,146.1,3.0,4.4
1297,201506,전라남도,산업용,19034,1849682565,199905190271,108.1,20.8,28.7,13.7,72.0,82.6,2.6,7.6
1298,201507,전라남도,산업용,19073,1755552068,193584590179,110.3,23.9,31.5,17.9,75.0,217.0,4.1,7.0
1299,201508,전라남도,산업용,19125,1902131408,200399613821,105.4,25.7,32.9,20.2,71.0,130.8,3.1,5.7
1300,201509,전라남도,산업용,19154,1980505977,169790103521,85.7,22.1,28.2,17.3,61.0,88.8,4.4,4.7
1301,201510,전라남도,산업용,19192,1792561270,172812563842,96.4,17.7,24.5,6.0,57.0,43.9,3.4,2.6
1302,201511,전라남도,산업용,19198,1837083230,199284629388,108.5,13.1,21.2,1.2,67.0,74.9,4.1,6.4
1303,201512,전라남도,산업용,19212,1947093951,210376522456,108.0,7.0,14.1,-1.7,56.0,32.8,4.4,4.7
1304,201601,전라남도,산업용,19197,1926975147,205258763757,106.5,2.5,14.2,-8.9,51.0,51.2,4.9,4.8
1305,201602,전라남도,산업용,19203,1769357504,189805758776,107.3,4.3,15.9,-4.1,46.0,65.5,4.9,4.0
1306,201603,전라남도,산업용,19224,1852018558,166236379672,89.8,9.0,18.3,-3.9,57.0,86.6,3.6,4.5
1307,201604,전라남도,산업용,19283,1795175981,158634464351,88.4,14.5,24.8,8.7,63.0,301.0,3.5,6.0
1308,201605,전라남도,산업용,19318,1964514875,169287080401,86.2,18.9,29.2,11.4,60.0,124.3,3.0,5.4
1309,201606,전라남도,산업용,19356,1882763109,203049528053,107.8,21.9,29.0,16.6,76.0,162.2,2.8,7.2
1310,201607,전라남도,산업용,19412,1873926453,204454728306,109.1,25.3,32.9,20.6,82.0,157.8,2.8,6.2
1311,201608,전라남도,산업용,19474,1914598269,209655763721,109.5,27.7,34.4,17.7,67.0,33.8,3.4,2.7
1312,201609,전라남도,산업용,19570,1941676833,170102755252,87.6,23.0,29.2,17.2,74.0,317.2,4.2,6.8
1313,201610,전라남도,산업용,19644,2056739973,180769298910,87.9,18.3,26.7,8.4,66.0,150.0,4.4,6.8
1314,201611,전라남도,산업용,19688,1868511315,207715617027,111.2,11.4,20.2,1.6,55.0,77.7,4.3,3.8
1315,201612,전라남도,산업용,19721,2000561957,219979928640,110.0,6.4,18.6,-2.9,52.0,89.3,4.7,3.6
1316,201701,전라남도,산업용,19733,1976760485,209465687610,106.0,3.4,13.7,-6.8,47.0,11.5,5.0,3.0
1317,201702,전라남도,산업용,19788,1751147139,195836289863,111.8,4.3,14.2,-4.3,45.0,45.1,5.2,3.2
1318,201703,전라남도,산업용,19814,1923753873,170807582970,88.8,8.3,17.8,-1.1,48.0,14.7,3.8,4.1
1319,201704,전라남도,산업용,19836,1876672444,165729361895,88.3,14.9,24.1,5.9,64.0,62.8,3.6,4.5
1320,201705,전라남도,산업용,19879,1961900323,170346153349,86.8,19.2,31.0,13.3,64.0,49.5,3.4,3.9
1321,201706,전라남도,산업용,19951,1859287244,202198932230,108.8,21.7,31.6,16.8,74.0,81.6,3.0,5.2
1322,201707,전라남도,산업용,20013,1942468121,210868451554,108.6,26.1,32.2,22.6,89.0,113.5,2.8,6.5
1323,201708,전라남도,산업용,20090,1954325755,213551179655,109.3,27.2,35.9,19.8,78.0,311.6,3.5,4.6
1324,201709,전라남도,산업용,20156,1967037575,174396716640,88.7,22.7,29.2,14.7,71.0,163.9,4.0,5.0
1325,201710,전라남도,산업용,20193,1988775926,168021169765,84.5,18.1,27.3,7.0,70.0,148.3,4.9,4.8
1326,201711,전라남도,산업용,20241,1763602992,195562342007,110.9,10.6,21.5,0.3,58.0,0.6,3.7,3.2
1327,201712,전라남도,산업용,20238,1955701197,209245163123,107.0,3.3,12.9,-5.0,54.0,16.5,4.2,2.4
1328,201801,전라남도,산업용,20278,1947864357,211451721155,108.6,1.4,13.1,-10.3,56.0,24.7,4.6,3.6
1329,201802,전라남도,산업용,20298,1771597736,190080852063,107.3,3.1,14.5,-8.4,50.0,33.4,3.9,3.4
1330,201803,전라남도,산업용,20311,1675708107,176946388667,105.6,9.4,20.5,-1.3,72.0,223.8,4.5,3.9
1331,201804,전라남도,산업용,20321,2382266645,184075261902,77.3,14.2,24.9,2.5,70.0,125.3,4.1,4.8
1332,201805,전라남도,산업용,20376,2065679162,178989553604,86.6,18.2,26.1,10.0,76.0,134.5,3.6,5.8
1333,201806,전라남도,산업용,20435,1863085595,195685165519,105.0,21.9,29.8,16.4,80.0,291.8,3.1,5.4
1334,201807,전라남도,산업용,20459,1953862735,210149194875,107.6,26.9,35.0,19.2,81.0,149.7,3.4,3.9
1335,201808,전라남도,산업용,20507,1993239887,213675253336,107.2,28.1,34.5,22.8,78.0,89.8,4.0,5.2
1336,201809,전라남도,산업용,20518,1976641497,168531629679,85.3,22.1,30.3,15.5,75.0,281.4,4.3,6.4
1337,201810,전라남도,산업용,20549,1873504566,162159590142,86.6,16.4,25.6,8.4,63.0,146.6,3.9,3.3
1338,201811,전라남도,산업용,20579,1664091913,184777047040,111.0,12.2,20.4,4.5,63.0,32.2,2.8,3.5
